"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2002","2002",0.83647,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2003","2003",0.82375,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2005","2005",0.92438,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2006","2006",0.80444,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2007","2007",0.97355,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2008","2008",0.98285,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2009","2009",1.33949,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2010","2010",1.21825,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2012","2012",1.14028,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2013","2013",1.16891,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2014","2014",1.17782,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2015","2015",1.24244,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2016","2016",1.34907,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2017","2017",1.29978,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2018","2018",1.22219,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1971","1971",0.62118,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1972","1972",0.77879,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1973","1973",1.08039,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1974","1974",0.85375,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1983","1983",2.05932,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1984","1984",1.18866,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1985","1985",1.33528,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1988","1988",1.29638,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1989","1989",1.03691,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1993","1993",1.34226,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1994","1994",1.32732,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1995","1995",1.18673,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1997","1997",2.65782,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","1999","1999",2.73276,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2000","2000",1.68639,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2001","2001",1.74549,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2005","2005",4.4023,"‡","UIS Estimation"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2006","2006",4.14989,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2008","2008",4.39641,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","LSO","Lesotho","2018","2018",0.51745,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","1998","1998",0.03586,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","1999","1999",0.04637,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2000","2000",0.04198,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2001","2001",0.02664,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2002","2002",0.02898,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2003","2003",0.02991,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2004","2004",0.01837,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2005","2005",0.01453,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2006","2006",0.03466,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2007","2007",0.03518,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2008","2008",0.04251,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2009","2009",0.07057,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2010","2010",0.06063,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2011","2011",0.04798,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2012","2012",0.04454,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2013","2013",0.03977,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2014","2014",0.04098,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2015","2015",0.04229,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2016","2016",0.0413,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","SWE","Sweden","2017","2017",0.04303,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","1998","1998",0.86997,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","1999","1999",0.90273,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2000","2000",0.91597,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2001","2001",0.89516,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2002","2002",0.95266,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2003","2003",1.0099,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2004","2004",0.99683,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2005","2005",0.97189,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2006","2006",0.97614,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2007","2007",0.87732,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2008","2008",0.84409,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2009","2009",0.93903,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2010","2010",0.89048,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2011","2011",0.89857,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2012","2012",0.89633,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2013","2013",0.88335,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2014","2014",0.87495,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2015","2015",0.87691,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2016","2016",0.83395,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CZE","Czechia","2017","2017",0.923,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1970","1970",0.71666,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1971","1971",0.84046,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1972","1972",0.87989,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1973","1973",0.64337,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1975","1975",0.77561,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1976","1976",0.69296,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1977","1977",0.79219,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1979","1979",0.96727,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1980","1980",1.16892,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1981","1981",0.53743,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1982","1982",2.15681,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1983","1983",1.41341,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1984","1984",1.4325,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1985","1985",1.50883,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1986","1986",1.39656,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1987","1987",1.32689,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1988","1988",0.85591,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1989","1989",0.9217,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1990","1990",1.01701,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1991","1991",1.35419,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1992","1992",1.41685,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1993","1993",1.46949,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1994","1994",1.03801,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1995","1995",1.07563,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1998","1998",1.271,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","1999","1999",1.25604,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2016","2016",1.67599,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",1.79358,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","1999","1999",0.62673,"‡","UIS Estimation"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","2001","2001",0.85882,"‡","UIS Estimation"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","2002","2002",0.83652,"‡","UIS Estimation"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","2003","2003",0.87078,"‡","UIS Estimation"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BRB","Barbados","2019","2019",1.34346,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BMU","Bermuda","1998","1998",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BMU","Bermuda","2000","2000",,"a","Category not applicable"
